X,Y,Z,category_name,predcategory,image_path
9.641005,1.2118726,2.133815,apple,apple,Fruit-Project_split/val/apple/40.jpg
9.791848,-1.7935852,4.343239,apple,apple,Fruit-Project_split/val/apple/406.jpg
8.9821615,-0.586041,2.352235,apple,apple,Fruit-Project_split/val/apple/414.jpg
9.589381,0.79971176,2.344418,apple,apple,Fruit-Project_split/val/apple/415.jpg
10.310036,3.1156967,3.5546818,apple,blueberry,Fruit-Project_split/val/apple/417.jpg
9.601088,0.7819706,2.3408399,apple,apple,Fruit-Project_split/val/apple/421.jpg
8.603917,1.3426354,3.9036305,apple,apple,Fruit-Project_split/val/apple/423.jpg
9.618059,0.75302064,2.3399606,apple,apple,Fruit-Project_split/val/apple/425.jpg
9.602283,0.7715046,2.3454247,apple,apple,Fruit-Project_split/val/apple/435.jpg
9.554842,0.81032956,2.3586848,apple,apple,Fruit-Project_split/val/apple/442.jpg
9.414392,0.9554952,2.3889499,apple,apple,Fruit-Project_split/val/apple/446.jpg
9.620139,0.76552385,2.3322577,apple,apple,Fruit-Project_split/val/apple/452.jpg
9.343446,1.0219089,2.48858,apple,apple,Fruit-Project_split/val/apple/459.jpg
9.482685,0.9772428,2.3284273,apple,apple,Fruit-Project_split/val/apple/463.jpg
9.64592,1.2396061,2.1282763,apple,apple,Fruit-Project_split/val/apple/466.jpg
9.573527,0.45474824,2.485907,apple,apple,Fruit-Project_split/val/apple/468.jpg
9.569234,1.1603663,2.1808774,apple,apple,Fruit-Project_split/val/apple/471.jpg
9.407253,0.98735696,2.3768077,apple,apple,Fruit-Project_split/val/apple/482.jpg
9.42288,0.9773006,2.380909,apple,apple,Fruit-Project_split/val/apple/489.jpg
9.59238,1.0869048,2.2115052,apple,apple,Fruit-Project_split/val/apple/491.jpg
9.185491,1.1725172,2.3292842,apple,apple,Fruit-Project_split/val/apple/496.jpg
8.656534,1.3011521,3.8809216,apple,apple,Fruit-Project_split/val/apple/497.jpg
9.756485,1.1919436,2.0570798,apple,apple,Fruit-Project_split/val/apple/498.jpg
1.454629,0.9635158,6.406198,apple,apple,Fruit-Project_split/val/apple/517.jpg
9.419188,1.0803639,2.5045981,apple,apple,Fruit-Project_split/val/apple/519.jpg
9.928707,1.3994588,1.8759091,apple,apple,Fruit-Project_split/val/apple/528.jpg
8.840964,3.1966827,0.4700078,apple,apple,Fruit-Project_split/val/apple/53.jpg
9.080152,-0.38204044,2.4962974,apple,apple,Fruit-Project_split/val/apple/534.jpg
9.127554,0.7377023,2.6934497,apple,apple,Fruit-Project_split/val/apple/536.jpg
9.628453,1.1102704,2.1697707,apple,apple,Fruit-Project_split/val/apple/539.jpg
9.296636,1.1119713,2.3395123,apple,apple,Fruit-Project_split/val/apple/543.jpg
9.369516,1.3513179,2.1366856,apple,apple,Fruit-Project_split/val/apple/547.jpg
8.307144,0.91922116,4.1833653,apple,apple,Fruit-Project_split/val/apple/55.jpg
9.370498,1.0728303,2.4034493,apple,apple,Fruit-Project_split/val/apple/550.jpg
9.656306,1.2875671,2.05735,apple,apple,Fruit-Project_split/val/apple/554.jpg
10.118993,1.5213664,1.7403787,apple,apple,Fruit-Project_split/val/apple/558.jpg
9.667628,1.6919116,1.8679131,apple,apple,Fruit-Project_split/val/apple/569.jpg
9.444602,1.0561666,2.310021,apple,apple,Fruit-Project_split/val/apple/570.jpg
9.485716,0.90968764,2.3616579,apple,apple,Fruit-Project_split/val/apple/572.jpg
9.37964,0.9850658,2.4061954,apple,apple,Fruit-Project_split/val/apple/574.jpg
9.459024,0.6444645,2.556205,apple,apple,Fruit-Project_split/val/apple/585.jpg
9.412961,0.9572623,2.423422,apple,apple,Fruit-Project_split/val/apple/596.jpg
9.27062,2.3600214,1.4302495,apple,apple,Fruit-Project_split/val/apple/600.jpg
9.569148,1.1328368,2.2033257,apple,apple,Fruit-Project_split/val/apple/602.jpg
9.425269,0.79226154,2.473579,apple,apple,Fruit-Project_split/val/apple/604.jpg
9.386444,1.0094348,2.4422848,apple,apple,Fruit-Project_split/val/apple/607.jpg
9.570929,0.7877083,2.371097,apple,apple,Fruit-Project_split/val/apple/608.jpg
10.664596,2.1362774,1.4685745,apple,apple,Fruit-Project_split/val/apple/615.jpg
10.394615,1.8226149,1.5554874,apple,apple,Fruit-Project_split/val/apple/617.jpg
10.273238,1.6955864,1.5903171,apple,apple,Fruit-Project_split/val/apple/618.jpg
10.2262535,1.6362448,1.6117706,apple,apple,Fruit-Project_split/val/apple/624.jpg
10.394661,4.202419,3.23662,apple,alligator apple,Fruit-Project_split/val/apple/629.jpg
8.390219,1.073946,4.088534,apple,apple,Fruit-Project_split/val/apple/64.jpg
10.276288,1.6346679,1.610263,apple,apple,Fruit-Project_split/val/apple/640.jpg
9.543459,1.1573327,2.146576,apple,apple,Fruit-Project_split/val/apple/642.jpg
9.299752,1.0439588,2.5126977,apple,apple,Fruit-Project_split/val/apple/648.jpg
9.192881,1.2743362,2.4255648,apple,pomegranate,Fruit-Project_split/val/apple/65.jpg
9.160358,0.8517882,2.6001318,apple,apple,Fruit-Project_split/val/apple/650.jpg
10.641058,2.2064533,1.4131321,apple,apple,Fruit-Project_split/val/apple/654.jpg
9.51999,1.005477,2.3402278,apple,apple,Fruit-Project_split/val/apple/656.jpg
9.613259,0.76207834,2.3409715,apple,apple,Fruit-Project_split/val/apple/659.jpg
9.096956,0.6813982,2.612255,apple,apple,Fruit-Project_split/val/apple/67.jpg
9.300415,0.6815983,2.6912127,apple,apple,Fruit-Project_split/val/apple/672.jpg
9.621063,0.7313141,2.3522694,apple,apple,Fruit-Project_split/val/apple/675.jpg
9.615663,0.7688669,2.339442,apple,apple,Fruit-Project_split/val/apple/68.jpg
9.337681,0.89637613,2.5273046,apple,apple,Fruit-Project_split/val/apple/682.jpg
10.426774,1.9032716,1.5225415,apple,apple,Fruit-Project_split/val/apple/692.jpg
7.4261317,-0.36085474,0.26374844,apple,apple,Fruit-Project_split/val/apple/699.jpg
10.422421,1.9033902,1.525713,apple,apple,Fruit-Project_split/val/apple/705.jpg
10.668045,2.225983,1.4577519,apple,apple,Fruit-Project_split/val/apple/712.jpg
9.628365,0.57025844,2.415002,apple,cherry,Fruit-Project_split/val/apple/713.jpg
9.366649,0.9618836,2.45006,apple,apple,Fruit-Project_split/val/apple/716.jpg
9.323784,1.1445208,2.346242,apple,apple,Fruit-Project_split/val/apple/722.jpg
8.631658,1.2719337,3.9705544,apple,apple,Fruit-Project_split/val/apple/725.jpg
9.297593,1.072847,2.3762126,apple,apple,Fruit-Project_split/val/apple/727.jpg
10.213269,1.5753156,1.6502223,apple,apple,Fruit-Project_split/val/apple/729.jpg
9.613558,0.7492933,2.3485868,apple,apple,Fruit-Project_split/val/apple/733.jpg
9.591141,0.77861685,2.3582993,apple,apple,Fruit-Project_split/val/apple/735.jpg
9.365333,0.95284015,2.4279666,apple,apple,Fruit-Project_split/val/apple/737.jpg
9.612769,0.8141063,2.3109927,apple,apple,Fruit-Project_split/val/apple/742.jpg
9.598626,0.78284633,2.3471382,apple,apple,Fruit-Project_split/val/apple/748.jpg
9.594084,1.1323493,2.192048,apple,apple,Fruit-Project_split/val/apple/75.jpg
11.49862,4.159882,1.1997911,apple,apple,Fruit-Project_split/val/apple/763.jpg
10.710115,4.060746,2.8119133,apple,lime,Fruit-Project_split/val/apple/772.jpg
10.547899,3.8503203,2.8554895,apple,apple,Fruit-Project_split/val/apple/775.jpg
10.275931,1.6573234,1.5995603,apple,apple,Fruit-Project_split/val/apple/777.jpg
10.516948,2.018123,1.4742839,apple,apple,Fruit-Project_split/val/apple/779.jpg
10.524862,2.0229678,1.4777955,apple,apple,Fruit-Project_split/val/apple/782.jpg
10.355394,1.8163204,1.5686685,apple,apple,Fruit-Project_split/val/apple/784.jpg
9.594617,0.75318,2.3695612,apple,apple,Fruit-Project_split/val/apple/785.jpg
10.281094,1.6656095,1.5987195,apple,apple,Fruit-Project_split/val/apple/790.jpg
9.49376,0.89884996,2.3591397,apple,apple,Fruit-Project_split/val/apple/80.jpg
10.367742,1.820988,1.5602368,apple,apple,Fruit-Project_split/val/apple/803.jpg
10.259453,1.6155964,1.6280142,apple,apple,Fruit-Project_split/val/apple/807.jpg
10.371505,1.8093176,1.551519,apple,apple,Fruit-Project_split/val/apple/809.jpg
10.254468,1.637222,1.6223127,apple,apple,Fruit-Project_split/val/apple/829.jpg
10.377855,1.7477279,1.5862616,apple,apple,Fruit-Project_split/val/apple/833.jpg
10.228953,1.5735663,1.6517712,apple,apple,Fruit-Project_split/val/apple/838.jpg
10.48323,2.0092816,1.5138724,apple,apple,Fruit-Project_split/val/apple/847.jpg
10.058115,1.9247074,1.4628874,apple,apple,Fruit-Project_split/val/apple/858.jpg
10.107869,1.8271626,1.4947646,apple,apple,Fruit-Project_split/val/apple/864.jpg
10.107903,1.786186,1.5113552,apple,apple,Fruit-Project_split/val/apple/870.jpg
10.121435,1.9000787,1.4639727,apple,apple,Fruit-Project_split/val/apple/872.jpg
9.5379,2.477489,1.3065004,apple,apple,Fruit-Project_split/val/apple/873.jpg
9.834104,2.1193902,1.4055392,apple,apple,Fruit-Project_split/val/apple/874.jpg
9.286738,1.0880831,2.493203,apple,apple,Fruit-Project_split/val/apple/876.jpg
9.50039,1.0936215,2.2854972,apple,apple,Fruit-Project_split/val/apple/884.jpg
9.156767,-0.05209083,2.6612158,apple,apple,Fruit-Project_split/val/apple/887.jpg
10.117803,1.486458,1.7380956,apple,apple,Fruit-Project_split/val/apple/89.jpg
11.850121,3.1162407,0.7843652,apple,apple,Fruit-Project_split/val/apple/894.jpg
9.397582,1.7538934,3.0004487,apple,apple,Fruit-Project_split/val/apple/902.jpg
11.3922415,2.926936,0.22565486,apple,apple,Fruit-Project_split/val/apple/904.jpg
10.251958,2.0564919,1.4237927,apple,apple,Fruit-Project_split/val/apple/919.jpg
9.705976,-1.6578281,4.201629,apple,apple,Fruit-Project_split/val/apple/923.jpg
9.624967,-1.7153819,4.2958927,apple,apple,Fruit-Project_split/val/apple/929.jpg
9.4540825,0.8003611,2.448782,apple,apple,Fruit-Project_split/val/apple/938.jpg
9.579169,0.48422897,2.5400705,apple,apple,Fruit-Project_split/val/apple/941.jpg
9.707054,-1.7104058,4.22655,apple,cherry,Fruit-Project_split/val/apple/943.jpg
9.296882,-0.9422096,0.7133218,apple,apple,Fruit-Project_split/val/apple/945.jpg
8.814265,-1.6710175,3.9742844,apple,tomato,Fruit-Project_split/val/apple/956.jpg
10.184324,1.6037306,1.7216557,apple,apple,Fruit-Project_split/val/apple/957.jpg
10.657206,2.136554,1.4694363,apple,apple,Fruit-Project_split/val/apple/96.jpg
9.538711,0.3968376,2.623965,apple,apple,Fruit-Project_split/val/apple/962.jpg
9.406198,0.39107338,2.7226496,apple,apple,Fruit-Project_split/val/apple/974.jpg
10.388845,1.9296042,1.5004292,apple,apple,Fruit-Project_split/val/apple/98.jpg
9.087137,1.030192,2.8121789,apple,apple,Fruit-Project_split/val/apple/983.jpg
10.380293,1.7874405,1.5800586,apple,apple,Fruit-Project_split/val/apple/984.jpg
10.485788,2.0107045,1.4163016,apple,apple,Fruit-Project_split/val/apple/990.jpg
10.603133,2.1582856,1.4203615,apple,apple,Fruit-Project_split/val/apple/992.jpg
10.471163,1.9766191,1.4629414,apple,apple,Fruit-Project_split/val/apple/995.jpg
10.400276,2.1549363,1.5139618,apple,apple,Fruit-Project_split/val/apple/998.jpg
9.880063,7.6494646,-4.6527896,avocado,avocado,Fruit-Project_split/val/avocado/1.jpg
10.952555,5.239407,1.5600332,avocado,avocado,Fruit-Project_split/val/avocado/100.jpg
10.199485,3.8252416,3.3851416,avocado,avocado,Fruit-Project_split/val/avocado/1003.jpg
11.473649,5.3629503,1.9258424,avocado,avocado,Fruit-Project_split/val/avocado/1007.jpg
11.685572,4.917212,1.3361111,avocado,avocado,Fruit-Project_split/val/avocado/1014.jpg
11.783629,5.1199956,1.3465078,avocado,avocado,Fruit-Project_split/val/avocado/1025.jpg
11.2997675,5.090438,2.1236734,avocado,avocado,Fruit-Project_split/val/avocado/1029.jpg
11.525115,5.4278336,1.8826792,avocado,avocado,Fruit-Project_split/val/avocado/1036.jpg
11.353114,5.1036,2.0351,avocado,avocado,Fruit-Project_split/val/avocado/105.jpg
11.443393,5.236264,2.068059,avocado,avocado,Fruit-Project_split/val/avocado/1052.jpg
11.756166,4.9121103,1.2809675,avocado,avocado,Fruit-Project_split/val/avocado/1055.jpg
11.709668,4.848071,1.2937146,avocado,avocado,Fruit-Project_split/val/avocado/1059.jpg
9.955591,7.567766,-4.5633063,avocado,avocado,Fruit-Project_split/val/avocado/1060.jpg
11.61308,4.820029,1.3961166,avocado,avocado,Fruit-Project_split/val/avocado/1068.jpg
11.003174,5.2439938,1.6049885,avocado,avocado,Fruit-Project_split/val/avocado/1071.jpg
10.645965,3.4246283,0.5247044,avocado,avocado,Fruit-Project_split/val/avocado/1072.jpg
9.962404,7.5572243,-4.548131,avocado,avocado,Fruit-Project_split/val/avocado/1075.jpg
9.962766,7.5582385,-4.548776,avocado,avocado,Fruit-Project_split/val/avocado/1078.jpg
11.423768,3.5223591,3.5545955,avocado,avocado,Fruit-Project_split/val/avocado/108.jpg
11.7836485,5.240833,1.4086231,avocado,avocado,Fruit-Project_split/val/avocado/1090.jpg
10.570447,4.3040633,3.0472622,avocado,avocado,Fruit-Project_split/val/avocado/1108.jpg
9.867481,7.67131,-4.674195,avocado,avocado,Fruit-Project_split/val/avocado/1111.jpg
11.439181,5.428899,1.9494795,avocado,avocado,Fruit-Project_split/val/avocado/1112.jpg
11.559182,5.402347,1.8979744,avocado,avocado,Fruit-Project_split/val/avocado/1113.jpg
11.783379,5.2541695,1.4350538,avocado,avocado,Fruit-Project_split/val/avocado/1114.jpg
13.342743,2.2951472,0.5088181,avocado,zucchini,Fruit-Project_split/val/avocado/1117.jpg
10.746919,5.172317,2.5102212,avocado,avocado,Fruit-Project_split/val/avocado/112.jpg
10.341361,4.030883,2.2764733,avocado,grape,Fruit-Project_split/val/avocado/1129.jpg
11.683327,4.8947816,1.333914,avocado,avocado,Fruit-Project_split/val/avocado/1132.jpg
9.951828,7.572207,-4.5690184,avocado,avocado,Fruit-Project_split/val/avocado/1139.jpg
11.666745,4.500253,1.2834629,avocado,lime,Fruit-Project_split/val/avocado/1141.jpg
9.851304,7.670623,-4.6739345,avocado,avocado,Fruit-Project_split/val/avocado/1148.jpg
9.917381,7.6135645,-4.6105447,avocado,avocado,Fruit-Project_split/val/avocado/1153.jpg
11.80419,5.1557093,1.3433799,avocado,avocado,Fruit-Project_split/val/avocado/1157.jpg
11.465866,5.4104877,1.9400183,avocado,avocado,Fruit-Project_split/val/avocado/1161.jpg
11.457483,5.4229918,1.9461627,avocado,avocado,Fruit-Project_split/val/avocado/1165.jpg
11.747306,5.413839,1.5767114,avocado,avocado,Fruit-Project_split/val/avocado/1167.jpg
10.124485,3.723973,3.0718281,avocado,avocado,Fruit-Project_split/val/avocado/122.jpg
10.608609,3.4474866,3.6630952,avocado,avocado,Fruit-Project_split/val/avocado/127.jpg
11.705921,4.7047677,1.2563226,avocado,avocado,Fruit-Project_split/val/avocado/13.jpg
11.161181,4.8996663,2.090854,avocado,avocado,Fruit-Project_split/val/avocado/130.jpg
11.750277,3.3489664,0.64928484,avocado,avocado,Fruit-Project_split/val/avocado/134.jpg
12.818792,2.1043594,0.60902745,avocado,avocado,Fruit-Project_split/val/avocado/14.jpg
11.624413,5.3641887,1.7114427,avocado,avocado,Fruit-Project_split/val/avocado/140.jpg
11.208265,5.00099,2.1247447,avocado,avocado,Fruit-Project_split/val/avocado/142.jpg
11.551059,5.433278,1.7852157,avocado,avocado,Fruit-Project_split/val/avocado/144.jpg
10.561568,4.78148,3.0610363,avocado,avocado,Fruit-Project_split/val/avocado/147.jpg
11.731123,5.3904033,1.5799541,avocado,avocado,Fruit-Project_split/val/avocado/153.jpg
11.160328,5.0431166,2.0242147,avocado,avocado,Fruit-Project_split/val/avocado/154.jpg
9.967051,7.561611,-4.556662,avocado,avocado,Fruit-Project_split/val/avocado/156.jpg
9.868004,7.634972,-4.633265,avocado,avocado,Fruit-Project_split/val/avocado/158.jpg
11.685572,3.2998672,0.58188534,avocado,avocado,Fruit-Project_split/val/avocado/160.jpg
11.408843,5.344626,1.9225662,avocado,avocado,Fruit-Project_split/val/avocado/162.jpg
11.515093,4.6294036,1.3446468,avocado,avocado,Fruit-Project_split/val/avocado/167.jpg
11.719746,4.8248405,1.2821946,avocado,avocado,Fruit-Project_split/val/avocado/168.jpg
11.604853,3.312197,0.5888736,avocado,avocado,Fruit-Project_split/val/avocado/170.jpg
11.546368,5.3202147,1.8124743,avocado,avocado,Fruit-Project_split/val/avocado/18.jpg
10.408422,4.5547132,3.2352345,avocado,avocado,Fruit-Project_split/val/avocado/180.jpg
9.829172,7.7033215,-4.7063093,avocado,avocado,Fruit-Project_split/val/avocado/187.jpg
9.915377,7.6022224,-4.6024914,avocado,avocado,Fruit-Project_split/val/avocado/191.jpg
13.190128,0.91259986,5.4295406,avocado,fig,Fruit-Project_split/val/avocado/197.jpg
11.270548,4.8760595,2.0057507,avocado,avocado,Fruit-Project_split/val/avocado/199.jpg
11.16298,4.902266,2.1154492,avocado,avocado,Fruit-Project_split/val/avocado/201.jpg
9.946485,7.578736,-4.576542,avocado,avocado,Fruit-Project_split/val/avocado/202.jpg
9.87441,7.692284,-4.6938405,avocado,avocado,Fruit-Project_split/val/avocado/209.jpg
9.969387,7.5539947,-4.5519094,avocado,avocado,Fruit-Project_split/val/avocado/213.jpg
10.432865,3.5339537,3.8665683,avocado,avocado,Fruit-Project_split/val/avocado/222.jpg
11.374349,5.2222276,2.089092,avocado,avocado,Fruit-Project_split/val/avocado/223.jpg
11.545316,5.1539474,1.7966635,avocado,avocado,Fruit-Project_split/val/avocado/23.jpg
9.985884,7.5364237,-4.5218205,avocado,avocado,Fruit-Project_split/val/avocado/232.jpg
10.738498,3.436896,3.8768036,avocado,lime,Fruit-Project_split/val/avocado/236.jpg
9.977738,7.54327,-4.541677,avocado,avocado,Fruit-Project_split/val/avocado/254.jpg
11.557281,5.362787,1.7632754,avocado,avocado,Fruit-Project_split/val/avocado/259.jpg
11.353948,5.125222,2.08916,avocado,avocado,Fruit-Project_split/val/avocado/263.jpg
11.492954,5.234675,1.9368662,avocado,avocado,Fruit-Project_split/val/avocado/266.jpg
10.829822,4.461869,3.4081604,avocado,avocado,Fruit-Project_split/val/avocado/270.jpg
10.260601,3.7721407,3.4571369,avocado,avocado,Fruit-Project_split/val/avocado/275.jpg
11.383528,5.1939325,2.1033897,avocado,avocado,Fruit-Project_split/val/avocado/286.jpg
9.963246,7.561393,-4.5569267,avocado,avocado,Fruit-Project_split/val/avocado/288.jpg
11.679863,4.5300713,1.315302,avocado,avocado,Fruit-Project_split/val/avocado/298.jpg
11.7093525,4.587158,1.1945043,avocado,avocado,Fruit-Project_split/val/avocado/3.jpg
9.940871,7.57796,-4.5582137,avocado,avocado,Fruit-Project_split/val/avocado/31.jpg
